"Latitud";"Longitud";"Nombre parada";"Ramal";"Sentido";"Orden";"Seccion"
-34.6431350;-58.4225570;Av La Plata y Chiclana;9432;Ida;120;10
-34.6404287;-58.4233725;Av La Plata y Caceros;9432;Ida;121;11
-34.6387350;-58.4238520;Av La Plata y Rondeau;9432;Ida;122;11
-34.6341350;-58.4250600;Av La Plata y Inclan;9432;Ida;123;11
-34.6317620;-58.4256750;Av La Plata y Pavón;9432;Ida;124;11
-34.6273200;-58.4266780;Av La Plata y San juan;9432;Ida;125;11
-34.6223888;-58.4276694;Av La Plata e Independencia;9432;Ida;126;11
-34.6186232;-58.4283936;Av La Plata y Venezuela;9432;Ida;127;11
-34.6159037;-58.4290159;Av La Plata y Rivadavia;9432;Ida;128;11
-34.6172180;-58.4340480;Rivadavia y Campichuelo;9432;Ida;129;11
-34.6186020;-58.4371670;Rivadavia y Acoyte;9432;Ida;130;12
-34.6200800;-58.4406298;Rivadavia y Colpayo;9432;Ida;131;12
-34.6224771;-58.4463805;Rivadavia y Paynsandu;9432;Ida;132;12
-34.6238764;-58.4498459;Rivadavia y Miró;9432;Ida;133;12
-34.6254500;-58.4535320;Rivadavia y Curapaligue;9432;Ida;134;12
-34.6269488;-58.4575707;Rivadavia y F.L.Beltrán;9432;Ida;135;12
-34.6277420;-58.4593820;Rivadavia y Gabilán (Metrobus);9432;Ida;136;13
-34.6294825;-58.4651023;Rivadavia y Pedernera;9432;Ida;137;13
-34.7179376;-58.2119823;Cervantes y Echeverría;213;Ida;1;1
-34.7139426;-58.2181513;Cervantes y Franklin;213;Ida;2;1
-34.7126418;-58.2200986;Cervantes y 25 bis;213;Ida;3;1
-34.7115261;-58.2217669;Cervantes y 23 bis;213;Ida;4;1
-34.7102737;-58.2235157;Cervantes y Iriarte (Pejerrey);213;Ida;5;1
-34.7092419;-58.2250339;Cervantes y Alamos;213;Ida;6;1
-34.7080380;-58.2270402;Cervantes y Olavarría;213;Ida;7;1
-34.7071383;-58.2308811;Otamendi y Cervantes;213;Ida;8;1
-34.7085070;-58.2334830;Otamendi y Yoldi;213;Ida;9;1
-34.7092270;-58.2347350;Otamendi y Juan B Justo;213;Ida;10;1
-34.7102120;-58.2364601;Otamendi y Panizza;213;Ida;11;1
-34.7113189;-58.2383162;Otamendi y Brussa;213;Ida;12;1
-34.7129019;-58.2410896;Otamendi y Toledo;213;Ida;13;1
-34.7139514;-58.2427847;Otamendi y Lora;213;Ida;14;1
-34.7149788;-58.2445496;Otamendi y Mozart;213;Ida;15;1
-34.7160283;-58.2463306;Otamendi y Monrroe;213;Ida;16;1
-34.7173026;-58.2474250;Ceballos y Otamendi;213;Ida;17;1
-34.7194550;-58.2500350;Alem y Belgrano;213;Ida;18;1
-34.7204250;-58.2519620;Alem y Paz;213;Ida;19;1
-34.7213680;-58.2538650;Alem y Mitre;213;Ida;20;1
