Ramal;Sentido;Nombre parada;Latitud;Longitud;Seccion;Orden
237;Ida;Av B Mitre y G Vedia;-34.6841108;-58.3427560;5;38
237;Ida;Av B Mitre y Villa Luján;-34.6858576;-58.3412433;5;39
237;Ida;Av B Mitre y Pasteur;-34.6872780;-58.3395910;5;40
237;Ida;Av B Mitre y El Salvador;-34.6889453;-58.3372951;5;41
237;Ida;Av B Mitre y Barcelo;-34.6902245;-58.3355999;5;42
237;Ida;Av B Mitre y Posadas;-34.6917506;-58.3334863;5;43
237;Ida;Av B Mitre y Pierres;-34.6926504;-58.3323598;5;44
237;Ida;Av B Mitre y C Uruguayo;-34.6942294;-58.3304286;5;45
237;Ida;Av B Mitre y Matanza;-34.6959496;-58.3280897;5;46
237;Ida;Av B Mitre y B de los Italianos;-34.6970963;-58.3265233;5;47
237;Ida;Av B Mitre y Cotagaita;-34.6989487;-58.3241844;5;48
237;Ida;Av B Mitre y Condarco;-34.7005364;-58.3221781;5;49
237;Ida;Av B Mitre y Paysandú;-34.7021064;-58.3201718;5;50
237;Ida;Av B Mitre y F Onsari;-34.7039234;-58.3178651;6;51
237;Ida;Av B Mitre y Salcedo;-34.7058991;-58.3156657;6;52
237;Ida;Av B Mitre y C Lynch;-34.7078572;-58.3135843;6;53
237;Ida;Av B Mitre y Neuquen;-34.7094668;-58.3119696;6;54
237;Ida;Av B Mitre y Los Andes;-34.7127741;-58.3086383;6;55
237;Ida;Av Los Quilmes y Chaco;-34.7138765;-58.3076620;6;56
237;Ida;Misiones y L María Campos;-34.7160371;-58.3063799;6;57
237;Ida;Montevideo y Av Los Quilmes;-34.7165795;-58.3050603;6;58
237;Ida;Montevideo y Viejo Bueno;-34.7152566;-58.3035529;6;59
237;Ida;Montevideo y Dardo Rocha;-34.7138941;-58.3018845;6;60
237;Ida;Montevideo y Falucho;-34.7127432;-58.3006239;6;61
237;Ida;Montevideo y Ituzaingo;-34.7113585;-58.2988322;6;62
237;Ida;Montevideo y Ayacucho;-34.7089861;-58.2960641;6;63
237;Ida;Montevideo y Maipú;-34.7079365;-58.2948411;6;64
237;Ida;Montevideo y Belgrano;-34.7065606;-58.2932210;6;65
237;Ida;Montevideo y San Martín;-34.7050612;-58.2913542;7;66
237;Ida;Av San Martin y J Rivello;-34.7056830;-58.2895947;7;67
237;Ida;Av San Martin y Zeballos;-34.7069090;-58.2870251;7;68
237;Ida;Av San Martin y Leandro Alem;-34.7076322;-58.2854480;7;69
237;Ida;Av San Martin y 9 de Julio;-34.7095241;-58.2808721;7;70
237;Ida;Av San Martin y Don Bosco;-34.7107412;-58.2778895;7;71
237;Ida;Av San Martin y Zapiola;-34.7117863;-58.2755935;7;72
237;Ida;Av San Martin y Boedo;-34.7132106;-58.2737428;7;73
237;Ida;Liniers y Rawson;-34.7146922;-58.2741559;7;74
237;Ida;C Pringles y Lamadrid;-34.7161738;-58.2744992;7;75
237;Ida;Lamadrid y V Lopez;-34.7154859;-58.2720584;7;76
237;Ida;Lamadrid y Gran Canaria;-34.7145070;-58.2700521;7;77
237;Ida;Las Heras y Lebensohn;-34.7134664;-58.2679653;8;78
237;Ida;Av H Yrigoyen y San Lorenzo;-34.7145158;-58.2669353;8;79
237;Ida;Av H Yrigoyen y Castelli;-34.7160018;-58.2657820;8;80
237;Ida;Av H Yrigoyen y San Juan;-34.7171395;-58.2649720;8;81
237;Ida;Av H Yrigoyen y Conesa;-34.7195514;-58.2631695;8;82
237;Ida;Av H Yrigoyen y Colon;-34.7206273;-58.2623971;8;83
237;Ida;Av H Yrigoyen y Alsina;-34.7228892;-58.2607019;8;84
237;Ida;Alem y Gaboto;-34.7246351;-58.2601601;8;85
237;Ida;Garibaldi y San Martín;-34.7248247;-58.2584435;8;86
237;Ida;Garibaldi y Moreno;-34.7241854;-58.2572579;8;87
237;Ida;Garibaldi y A Brown;-34.7232683;-58.2554018;8;88
237;Ida;Garibaldi y Alvear;-34.7227525;-58.2544041;8;89
237;Ida;Garibaldi ySarmiento;-34.7218442;-58.2526606;8;90
237;Ida;Garibaldi y Gral Paz;-34.7213415;-58.2516468;8;91
237;Ida;Garibaldi y Pringles;-34.7208698;-58.2506865;8;92
237;Ida;Garibaldi y Belgrano;-34.7204024;-58.2497370;8;93
237;Ida;Garibaldi y Allison Bell;-34.7194412;-58.2479239;8;94
237;Ida;Garibaldi y Cevallos;-34.7183256;-58.2460356;8;95
237;Ida;Cevallos y Otamendi;-34.7172497;-58.2473177;9;96
237;Ida;Av Otamendi y Monroe;-34.7162576;-58.2465184;9;97
237;Ida;Av Otamendi y Mozart;-34.7152655;-58.2447159;9;98
237;Ida;Av Otamendi y Lora;-34.7142469;-58.2429940;9;99
237;Ida;Av Otamendi y Toledo;-34.7131753;-58.2411915;9;100
237;Ida;Av Otamendi y T Brussa;-34.7115967;-58.2384932;9;101
237;Ida;Av Otamendi y Paniza;-34.7105163;-58.2366478;9;102
237;Ida;Av Otamendi y Juan B Justo;-34.7094535;-58.2348561;9;103
237;Ida;Av Otamendi y Yoldi;-34.7086333;-58.2335043;9;104
237;Ida;Av Otamendi y Av Cervantes;-34.7071824;-58.2310367;9;105
237;Ida;Av Cervantes y Olavarria;-34.7080865;-58.2275498;9;106
237;Ida;Av Cervantes y Alamos;-34.7092198;-58.2255059;9;107
237;Ida;Av Cervantes y Isidoro Iriarte;-34.7103708;-58.2237464;9;108
237;Vuelta;Cervantes e Iriarte;-34.7102341;-58.2234997;9;1
237;Vuelta;Cervantes y 19 bis;-34.7092595;-58.2250232;9;2
237;Vuelta;Cervantes y Olavarría;-34.7080688;-58.2270402;9;3
237;Vuelta;Cervantes y Otamendi;-34.7070634;-58.2303768;9;4
237;Vuelta;Av Otamendi y Yoldi;-34.7084745;-58.2334882;9;5
237;Vuelta;Av Otamendi y J B Justo;-34.7092419;-58.2347757;9;6
237;Vuelta;Av Otamendi y Paniza;-34.7102296;-58.2364762;9;7
237;Vuelta;Av Otamendi y Brussa;-34.7113718;-58.2383537;9;8
237;Vuelta;Av Otamendi y Toledo;-34.7129328;-58.2410091;9;9
237;Vuelta;Av Otamendi y Lora;-34.7139823;-58.2427847;9;10
237;Vuelta;Av Otamendi y Mozart;-34.7149480;-58.2446301;9;11
237;Vuelta;Av Otamendi y Monroe;-34.7160768;-58.2463360;9;12
237;Vuelta;Cevallos y Alsina;-34.7165530;-58.2482833;8;13
237;Vuelta;Alsina y Belgrano;-34.7178494;-58.2512122;8;14
237;Vuelta;Alsina y G Paz;-34.7188283;-58.2531542;8;15
237;Vuelta;Alsina y Mitre;-34.7197586;-58.2549459;8;16
237;Vuelta;Alsina y Brown;-34.7207375;-58.2568449;8;17
237;Vuelta;Alsina y Moreno;-34.7217340;-58.2586956;8;18
237;Vuelta;Alsina y H Yrigoyen;-34.7226731;-58.2605946;8;19
237;Vuelta;Av H Yrigoyen y 9 de Julio;-34.7214915;-58.2616407;8;20
237;Vuelta;Av H Yrigoyen y Colon;-34.7204685;-58.2624239;8;21
237;Vuelta;Av H Yrigoyen y Saavedra;-34.7177877;-58.2643765;8;22
237;Vuelta;Av H Yrigoyen y Castelli;-34.7162003;-58.2655782;8;23
237;Vuelta;Av H Yrigoyen y San Lorenzo;-34.7147187;-58.2666725;8;24
237;Vuelta;San Martín y Las Heras;-34.7128137;-58.2667637;7;25
237;Vuelta;Las Heras y Chiclana;-34.7137133;-58.2687056;7;26
237;Vuelta;Las Heras y A del Valle;-34.7147981;-58.2707977;7;27
237;Vuelta;Las Heras y San Martín;-34.7152919;-58.2718062;7;28
237;Vuelta;Av San Martín y Boedo;-34.7134664;-58.2734370;7;29
237;Vuelta;Av San Martín y Zapiola;-34.7120509;-58.2749712;7;30
237;Vuelta;Av San Martín y Don Bosco;-34.7108117;-58.2775140;7;31
237;Vuelta;Av San Martín y 9 de Julio;-34.7097402;-58.2799870;7;32
237;Vuelta;Av San Martín y Avellaneda;-34.7088185;-58.2824063;7;33
237;Vuelta;Av San Martín y L Alem;-34.7076808;-58.2850027;7;34
237;Vuelta;Av San Martín y Cerrito;-34.7065650;-58.2875508;7;35
237;Vuelta;Av San Martín y Lomas de Zamora;-34.7049995;-58.2908928;6;36
237;Vuelta;Montevideo y Belgrano;-34.7064195;-58.2931352;6;37
237;Vuelta;Montevideo y Maipú;-34.7079983;-58.2950127;6;38
237;Vuelta;Montevideo y Ayacucho;-34.7088979;-58.2961071;6;39
237;Vuelta;Montevideo y Ituzaingó;-34.7112615;-58.2988000;6;40
237;Vuelta;Montevideo y Falucho;-34.7123640;-58.3001840;6;41
237;Vuelta;Montevideo y D Rocha;-34.7135546;-58.3016056;6;42
237;Vuelta;Montevideo y Viejo Bueno;-34.7148333;-58.3031666;6;43
237;Vuelta;Montevideo y Av Los Quilmes;-34.7162488;-58.3047438;6;44
237;Vuelta;Av Los Quilmes y Chaco;-34.7138324;-58.3073401;6;45
237;Vuelta;Av Los Quilmes y Pampa;-34.7121214;-58.3090943;6;46
237;Vuelta;Av Bartolomé Mitre y Neuquén;-34.7089155;-58.3120823;6;47
237;Vuelta;Av Bartolomé Mitre y Caviglia;-34.7077822;-58.3132464;6;48
237;Vuelta;Av Bartolomé Mitre y Raquel Español;-34.7059080;-58.3151883;6;49
237;Vuelta;Av Bartolomé Mitre y Las Flores;-34.7041924;-58.3170229;5;50
237;Vuelta;Av Bartolomé Mitre y Bahía Blanca;-34.7022123;-58.3194530;5;51
237;Vuelta;Av Bartolomé Mitre y Lomas de Zamora;-34.7006511;-58.3214808;5;52
237;Vuelta;Av Bartolomé Mitre y Lobos;-34.6990369;-58.3236051;5;53
237;Vuelta;Av Bartolomé Mitre y D Alighieri;-34.6971757;-58.3259869;5;54
237;Vuelta;Av Bartolomé Mitre y San Vicente;-34.6962406;-58.3272421;5;55
237;Vuelta;Av Bartolomé Mitre y C Uruguayo;-34.6939030;-58.3301067;5;56
237;Vuelta;Av Bartolomé Mitre y Otero;-34.6921785;-58.3326495;5;57
237;Vuelta;Av Bartolomé Mitre y D Casazza;-34.6902068;-58.3354819;5;58
237;Vuelta;Av Bartolomé Mitre y Herrera;-34.6889894;-58.3370912;5;59
237;Vuelta;Av Bartolomé Mitre y Ramallo;-34.6873838;-58.3390117;5;60
237;Vuelta;Av Bartolomé Mitre y M Bernardo;-34.6857606;-58.3406532;5;61
237;Vuelta;Av Bartolomé Mitre y San Pedro;-34.6841196;-58.3421659;5;62
237;Vuelta;Av Bartolomé Mitre y G Hornos;-34.6819493;-58.3440757;5;63
237;Vuelta;Av Bartolomé Mitre y Debenedetti;-34.6797481;-58.3455509;5;64
237;Vuelta;Av Bartolomé Mitre y Escalada;-34.6775379;-58.3472568;4;65
237;Vuelta;Av Bartolomé Mitre y C Estibau;-34.6752042;-58.3491826;4;66
237;Vuelta;Av Bartolomé Mitre y H Cortés;-34.6736998;-58.3505613;4;67
237;Vuelta;Av Bartolomé Mitre y Iguazú;-34.6720674;-58.3521008;4;68
237;Vuelta;Av Bartolomé Mitre y M Beguiristain;-34.6700998;-58.3538926;4;69
237;Vuelta;Av Bartolomé Mitre y Llorente;-34.6691379;-58.3547616;4;70
237;Vuelta;Av Bartolomé Mitre y M Ocantos;-34.6670466;-58.3565801;4;71
237;Vuelta;Av Bartolomé Mitre y Olavarría;-34.6659569;-58.3580446;4;72
237;Vuelta;Av Bartolomé Mitre y 12 de Octubre;-34.6643729;-58.3612311;4;73
237;Vuelta;Av Bartolomé Mitre y Sarmiento;-34.6632742;-58.3634734;4;74
237;Vuelta;Av Bartolomé Mitre y 25 de Mayo;-34.6617829;-58.3656567;4;75
237;Vuelta;Av Bartolomé Mitre y French;-34.6602959;-58.3677059;4;76
237;Vuelta;Av Bartolomé Mitre y Montes de Oca;-34.6591133;-58.3693421;4;77
237;Vuelta;Gral Hornos y Iriarte;-34.6485050;-58.3737087;3;78
237;Vuelta;Gral Hornos y California;-34.6471546;-58.3742291;3;79
237;Vuelta;Gral Hornos y Quinquela Martín;-34.6441095;-58.3751893;3;80
237;Vuelta;Gral Hornos y Olavarría;-34.6407597;-58.3756346;3;81
237;Vuelta;Gral Hornos y Brandsen;-34.6382484;-58.3761603;3;82
237;Vuelta;Gral Hornos y A del Valle;-34.6365271;-58.3766484;3;83
237;Vuelta;Gral Hornos y Uspallata;-34.6338082;-58.3773565;2;84
237;Vuelta;Gral Hornos y Ituzaingo;-34.6326164;-58.3777106;2;85
237;Vuelta;Gral Hornos y Caseros;-34.6288910;-58.3776677;2;86
237;Vuelta;Av J Garay y Lima;-34.6265250;-58.3809829;2;87
237;Vuelta;Salta y Constitución;-34.6248255;-58.3828229;2;88
237;Vuelta;Salta y Humberto 1;-34.6212410;-58.3829302;2;89
237;Vuelta;Salta y Estados Unidos;-34.6188880;-58.3829570;2;90
237;Vuelta;Salta y Chile;-34.6170250;-58.3830321;2;91
237;Vuelta;Venezuela y Salta;-34.6143453;-58.3833700;1;92
237;Vuelta;Venezuela y San José;-34.6144998;-58.3857250;1;93
237;Vuelta;Venezuela y V Cevallos;-34.6146410;-58.3886808;1;94
237;Vuelta;Venezuela y Entre Ríos;-34.6148618;-58.3913523;1;95
237;Vuelta;Venezuela y Sarandí;-34.6151002;-58.3944368;1;96
237;Vuelta;Venezuela y Pasco;-34.6153342;-58.3974355;1;97
237;Vuelta;Venezuela y Alberti;-34.6154534;-58.4010512;1;98
237;Vuelta;Venezuela y Catamarca;-34.6160450;-58.4055948;1;99
237;Vuelta;Venezuela y La Rioja;-34.6164600;-58.4080678;1;100
237;Vuelta;La Rioja y Av Belgrano;-34.6153518;-58.4083039;1;101
237;Vuelta;Av La Rioja y A Alsina;-34.6128133;-58.4086794;1;102
237;Vuelta;Av Rivadavia y Ecuador;-34.6102261;-58.4083360;1;103
238;Ida;Ecuador y B Mitre;-34.6095594;-58.4086847;1;1
238;Ida;B Mitre y Plaza Miserere;-34.6092680;-58.4080142;1;2
238;Ida;Av Jujuy y H Yrigoyen;-34.6106896;-58.4060133;1;3
238;Ida;Av Jujuy y A Alsina;-34.6120716;-58.4057236;1;4
238;Ida;Av Belgrano y Alberti;-34.6145218;-58.4021670;1;5
238;Ida;Av Belgrano y Pasco;-34.6142967;-58.3979559;1;6
238;Ida;Av Belgrano y Sarandi;-34.6141201;-58.3951342;1;7
238;Ida;Av Belgrano y Entre Ríos;-34.6139347;-58.3921194;1;8
238;Ida;Av Belgrano y Saenz Peña;-34.6136256;-58.3878601;1;9
238;Ida;Av Belgrano y Santiago del Estero;-34.6133916;-58.3852637;1;10
238;Ida;Av Belgrano y Lima;-34.6132327;-58.3820289;2;11
238;Ida;Av 9 de Julio y Mexico;-34.6149104;-58.3809561;2;12
238;Ida;Av 9 de Juio y Estados Unidos;-34.6182214;-58.3807898;2;13
238;Ida;Lima y Constitución;-34.6250948;-58.3823508;2;14
238;Ida;Brasil y Lima;-34.6276197;-58.3810580;2;15
238;Ida;Gral Hornos y Av Caseros;-34.6291603;-58.3790570;2;16
238;Ida;Av Montes de Oca y Ituzaingó;-34.6314070;-58.3765572;2;17
238;Ida;Av Montes de Oca y Uspallata;-34.6330225;-58.3758974;2;18
238;Ida;Av Montes de Oca y A del Valle;-34.6359621;-58.3751839;3;19
238;Ida;Av Montes de Oca y Quinquela Martín;-34.6435049;-58.3737141;3;20
238;Ida;Av Montes de Oca y California;-34.6464220;-58.3732045;3;21
238;Ida;Av Montes de Oca y Av G Tomas Iriarte;-34.6480196;-58.3729255;3;22
238;Ida;Av Manuel Belgrano y Mariano Acosta;-34.6599782;-58.3697712;3;23
238;Ida;Av Manuel Belgrano y España;-34.6617564;-58.3682370;4;24
238;Ida;Av Manuel Belgrano y Alsina;-34.6641611;-58.3666652;4;25
238;Ida;Av Manuel Belgrano y 9 de Julio;-34.6659392;-58.3654958;4;26
238;Ida;Gral Paz y San Martín;-34.6662436;-58.3624971;4;27
238;Ida;Av B Mitre y G Arenales;-34.6652200;-58.3598202;4;28
238;Ida;Av B Mitre y Paso;-34.6659613;-58.3583611;4;29
238;Ida;Av B Mitre y J B Alberdi;-34.6679467;-58.3560544;4;30
238;Ida;Av B Mitre y Lambaré;-34.6694115;-58.3548099;4;31
238;Ida;Av B Mitre y Pastor Obligado;-34.6716704;-58.3529001;4;32
238;Ida;Av B Mitre y Spurr;-34.6727380;-58.3518648;4;33
238;Ida;Av B Mitre y Piñero;-34.6749307;-58.3497244;4;34
238;Ida;Av B Mitre y Independencia;-34.6770085;-58.3480078;5;35
238;Ida;Av B Mitre y Supisiche;-34.6791040;-58.3462805;5;36
238;Ida;Av B Mitre y G Acha;-34.6815611;-58.3448589;5;37
238;Ida;Av B Mitre y G Vedia;-34.6841108;-58.3427560;5;38
238;Ida;Av B Mitre y Villa Luján;-34.6858576;-58.3412433;5;39
238;Ida;Av B Mitre y Pasteur;-34.6872780;-58.3395910;5;40
238;Ida;Av B Mitre y El Salvador;-34.6891438;-58.3373487;5;41
238;Ida;Av B Mitre y Barcelo;-34.6903568;-58.3357179;5;42
238;Ida;Av B Mitre y Posadas;-34.6918609;-58.3336419;5;43
238;Ida;Av B Mitre y Pierres;-34.6927386;-58.3323866;5;44
238;Ida;Av B Mitre y C Uruguayo;-34.6941280;-58.3305198;5;45
238;Ida;Av B Mitre y Matanza;-34.6958878;-58.3280683;5;46
238;Ida;Av B Mitre y B de los Italianos;-34.6970963;-58.3265233;5;47
238;Ida;Av B Mitre y Cotagaita;-34.6989487;-58.3241844;5;48
238;Ida;Av B Mitre y Condarco;-34.7005364;-58.3221781;5;49
238;Ida;Av B Mitre y Paysandú;-34.7021064;-58.3201718;5;50
238;Ida;Av B Mitre y F Onsari;-34.7039234;-58.3178651;6;51
238;Ida;Av B Mitre y Salcedo;-34.7058991;-58.3156657;6;52
238;Ida;Av B Mitre y C Lynch;-34.7078572;-58.3135843;6;53
238;Ida;Av Los Quilmes y Neuquén;-34.7094668;-58.3119696;6;54
238;Ida;Av Los Quilmes y Los Andes;-34.7127873;-58.3086920;6;55
238;Ida;Av Los Quilmes y Montevideo;-34.7162091;-58.3051193;6;56
238;Ida;Av Los Quilmes y Cerrito;-34.7196131;-58.3039713;6;57
238;Ida;Av Los Quilmes y Zapiola;-34.7245426;-58.3024478;7;58
238;Ida;Av Los Quilmes y Liniers;-34.7279771;-58.3002859;7;59
238;Ida;Av Calchaquí y La Rioja;-34.7303049;-58.2986766;7;60
238;Ida;Av Calchaquí y San Luis;-34.7335232;-58.2964182;7;61
238;Ida;Av Calchaquí y Tucumán;-34.7370191;-58.2939345;7;62
238;Ida;Av Calchaquí y 12 de Octubre;-34.7419740;-58.2904422;7;63
238;Ida;Av Calchaquí y Amoedo;-34.7454959;-58.2878405;7;64
238;Ida;Av Calchaquí y Ayolas;-34.7481098;-58.2867247;7;65
238;Ida;Av Calchaquí y Triunvirato;-34.7502431;-58.2860649;7;66
238;Ida;Av Calchaquí y Lavalleja;-34.7521472;-58.2847184;7;67
238;Ida;Av Calchaquí y 330 Bis;-34.7535223;-58.2836723;7;68
238;Ida;Av Calchaquí y Esquiú;-34.7556599;-58.2820362;7;69
238;Ida;Av Calchaquí y Jumbo;-34.7596044;-58.2788604;7;70
238;Ida;Av Calchaquí y G M Savio;-34.7646813;-58.2750732;8;71
238;Ida;Av Calchaquí y Rep Francia;-34.7678630;-58.2724553;8;72
238;Ida;Av Calchaquí y Galarza;-34.7713090;-58.2693654;8;73
238;Ida;Av Calchaquí y Eva Perón;-34.7742877;-58.2671446;8;74
238;Ida;Av Calchaquí y S Cabral;-34.7768213;-58.2651758;8;75
238;Ida;Av Calchaquí y H Yrigoyen;-34.7803242;-58.2621020;9;76
238;Ida;Belgrano y 11;-34.7831132;-58.2583094;9;77
238;Ida;Belgrano y 12A;-34.7843072;-58.2563353;9;78
238;Ida;101 y Belgrano;-34.7860342;-58.2554823;9;79
238;Ida;Av 14 y 105;-34.7849592;-58.2527840;9;80
238;Ida;Av 14 y 107;-34.7839635;-58.2510567;9;81
238;Ida;Av 14 y 109;-34.7828004;-58.2487768;9;82
238;Ida;Av 14 y 111;-34.7816857;-58.2467061;9;83
238;Ida;Av 14 y 113;-34.7805225;-58.2445711;9;84
238;Ida;Av 14 y 115;-34.7797470;-58.2431442;9;85
238;Ida;Av 14 y 116;-34.7792007;-58.2420552;9;86
238;Ida;Av 14 y 117;-34.7782357;-58.2402903;9;87
238;Ida;Av 14 y Dardo Rocha;-34.7768698;-58.2377636;9;88
238;Ida;Av 14 y 123;-34.7756008;-58.2354409;9;89
238;Ida;Av 14 y 126;-34.7745213;-58.2334077;9;90
238;Ida;Av 14 y Vergara;-34.7732346;-58.2309508;10;91
238;Ida;Av 14 y 131;-34.7717584;-58.2281613;10;92
238;Ida;Av 14 y 132;-34.7708198;-58.2263750;10;93
238;Ida;Av 14 y 134;-34.7695155;-58.2239074;10;94
238;Ida;Av 14 y 137;-34.7682244;-58.2214880;10;95
238;Ida;Av 14 y 139;-34.7667481;-58.2185805;10;96
238;Ida;Av 14 y 142;-34.7653467;-58.2160056;10;97
238;Ida;Av 14 y 145;-34.7636413;-58.2128030;10;98
238;Ida;Lisandro de la Torre y 14;-34.7636633;-58.2100725;11;99
238;Ida;Lisandro de la Torre y Rigolleau;-34.7643508;-58.2089514;11;100
238;Ida;Lisandro de la Torre y 18;-34.7649854;-58.2068217;11;101
238;Ida;Lisandro de la Torre y 21;-34.7671756;-58.2024175;11;102
238;Ida;Lisandro de la Torre y 23;-34.7687620;-58.1992042;11;103
238;Ida;23  y 149;-34.7698416;-58.2007760;11;104
238;Ida;149 y 24;-34.7708507;-58.2005560;11;105
238;Ida;24 y 147;-34.7720228;-58.2020420;11;106
238;Ida;144 y 25;-34.7740586;-58.2046223;11;107
238;Ida;144 y 27;-34.7755612;-58.2034528;11;108
238;Ida;144 y 28;-34.7767641;-58.2025409;11;109
238;Ida;144 y 31;-34.7778700;-58.1993651;11;110
238;Ida;31 y 147;-34.7762573;-58.1981796;11;111
238;Ida;29 y 150;-34.7745653;-58.1957388;11;112
238;Ida;150 y 26;-34.7719788;-58.1971389;11;113
238;Ida;150  y 24;-34.7703307;-58.1983888;11;114
238;Ida;153 y 25;-34.7690616;-58.1950790;11;115
238;Vuelta;153 y 25;-34.7693348;-58.1946659;11;1
238;Vuelta;24 y 150;-34.7699782;-58.1982493;11;2
238;Vuelta;150 y 25;-34.7706921;-58.1981528;11;3
238;Vuelta;150 y 26;-34.7716262;-58.1974232;11;4
238;Vuelta;Luis Agote y 29;-34.7746402;-58.1954277;11;5
238;Vuelta;148 y 29;-34.7753452;-58.1980777;11;6
238;Vuelta;148 y 27;-34.7742172;-58.1992900;11;7
238;Vuelta;148 y 26;-34.7733095;-58.1999660;11;8
238;Vuelta;148 y 24;-34.7717496;-58.2011676;11;9
238;Vuelta;148 y 22;-34.7695904;-58.2028735;11;10
238;Vuelta;22 y 150;-34.7684711;-58.2012427;11;11
238;Vuelta;Lisandro de la T y 21;-34.7672020;-58.2024229;11;12
238;Vuelta;Lisandro de la T y 20;-34.7660871;-58.2045525;11;13
238;Vuelta;Lisandro de la T y 17;-34.7649722;-58.2068807;11;14
238;Vuelta;Lisandro de la T y Estación Begui;-34.7643552;-58.2090265;11;15
238;Vuelta;Lisandro de la T y 15;-34.7636633;-58.2098901;11;16
238;Vuelta;Lisandro de la T y 13;-34.7624911;-58.2123739;10;17
238;Vuelta;14 y 144;-34.7636942;-58.2128942;10;18
238;Vuelta;14 y 142;-34.7648840;-58.2152116;10;19
238;Vuelta;14 y 140;-34.7660386;-58.2175076;10;20
238;Vuelta;14 y 138;-34.7676779;-58.2205224;10;21
238;Vuelta;14 y 135;-34.7686210;-58.2223678;10;22
238;Vuelta;14 y 133;-34.7696169;-58.2241166;10;23
238;Vuelta;14 y 131;-34.7708683;-58.2265306;10;24
238;Vuelta;14 y 130;-34.7717937;-58.2282794;10;25
238;Vuelta;14 y V Vergara;-34.7729702;-58.2305592;9;26
238;Vuelta;14 y 125;-34.7745521;-58.2335365;9;27
238;Vuelta;14 y D Rocha;-34.7757506;-58.2358432;9;28
238;Vuelta;14 y 119;-34.7772091;-58.2385361;9;29
238;Vuelta;14 y 116;-34.7789407;-58.2418084;9;30
238;Vuelta;14 y 113;-34.7802537;-58.2442600;9;31
238;Vuelta;14 y 111;-34.7813905;-58.2463413;9;32
238;Vuelta;14 y 109;-34.7828973;-58.2491416;9;33
238;Vuelta;14 y 107;-34.7840164;-58.2512337;9;34
238;Vuelta;14 y Camino G Belgrano;-34.7852985;-58.2536316;9;35
238;Vuelta;Camino G Belgrano y 12;-34.7838710;-58.2568341;9;36
238;Vuelta;101 y 9;-34.7815887;-58.2590497;9;37
238;Vuelta;101 y 7;-34.7797558;-58.2611686;8;38
238;Vuelta;4 y Av Calchaquí;-34.7773853;-58.2641941;8;39
238;Vuelta;Av Calchaquí y 3;-34.7752792;-58.2662487;8;40
238;Vuelta;Av Calchaquí y Hospital;-34.7720801;-58.2685232;8;41
238;Vuelta;Av Calchaquí y Rep Francia;-34.7689250;-58.2714361;8;42
238;Vuelta;Av Calchaquí y Mexico;-34.7676030;-58.2725626;8;43
238;Vuelta;Av Calchaquí y Uruguay;-34.7651264;-58.2745045;8;44
238;Vuelta;Av Calchaquí y Jumbo;-34.7596088;-58.2788122;7;45
238;Vuelta;Av Calchaquí y Esquiú;-34.7550782;-58.2823795;7;46
238;Vuelta;Av Calchaquí y Lavalleja;-34.7520326;-58.2847667;7;47
238;Vuelta;Av Calchaquí y Irala;-34.7489252;-58.2864136;7;48
238;Vuelta;Av Calchaquí y Amoedo;-34.7462277;-58.2873577;7;49
238;Vuelta;Av Calchaquí y 12 de Octubre;-34.7430231;-58.2896698;7;50
238;Vuelta;Av Calchaquí y Pelegrini;-34.7393776;-58.2922018;7;51
238;Vuelta;Av Calchaquí y Rodolfo Lopez;-34.7359655;-58.2945997;7;52
238;Vuelta;Av Calchaquí y WallMart;-34.7343168;-58.2957691;7;53
238;Vuelta;Av Calchaquí y Rep del Líbano;-34.7325225;-58.2970405;7;54
238;Vuelta;Av Calchaquí y Jujuy;-34.7299522;-58.2988322;7;55
238;Vuelta;Av Los Quilmes y Zapiola;-34.7244808;-58.3023298;6;56
238;Vuelta;Av Los Quilmes y Cerrito;-34.7203451;-58.3035636;6;57
238;Vuelta;Av Los Quilmes y Montevideo;-34.7166368;-58.3046794;6;58
238;Vuelta;Av Los Quilmes y Chaco;-34.7138324;-58.3073401;6;59
238;Vuelta;Av Los Quilmes y Pampa;-34.7121214;-58.3090943;6;60
238;Vuelta;Av Bartolomé Mitre y Neuquén;-34.7089155;-58.3120823;6;61
238;Vuelta;Av Bartolomé Mitre y Caviglia;-34.7077822;-58.3132464;6;62
238;Vuelta;Av Bartolomé Mitre y Raquel Español;-34.7059080;-58.3151883;6;63
238;Vuelta;Av Bartolomé Mitre y Las Flores;-34.7041924;-58.3170229;5;64
238;Vuelta;Av Bartolomé Mitre y Bahía Blanca;-34.7022123;-58.3194530;5;65
238;Vuelta;Av Bartolomé Mitre y Lomas de Zamora;-34.7006511;-58.3214808;5;66
238;Vuelta;Av Bartolomé Mitre y Lobos;-34.6990369;-58.3236051;5;67
238;Vuelta;Av Bartolomé Mitre y D Alighieri;-34.6971757;-58.3259869;5;68
238;Vuelta;Av Bartolomé Mitre y San Vicente;-34.6962406;-58.3272421;5;69
238;Vuelta;Av Bartolomé Mitre y C Uruguayo;-34.6940574;-58.3302462;5;70
238;Vuelta;Av Bartolomé Mitre y Otero;-34.6922446;-58.3327460;5;71
238;Vuelta;Av Bartolomé Mitre y D Casazza;-34.6902068;-58.3354819;5;72
238;Vuelta;Av Bartolomé Mitre y Herrera;-34.6889894;-58.3370912;5;73
238;Vuelta;Av Bartolomé Mitre y Ramallo;-34.6873838;-58.3390117;5;74
